date,sku_id,units_used,on_hand,stock_in_transit,lead_time_days,price_per_unit,is_holiday,patient_admissions,ved_category,fsn_category,days_cover,expiry_days_remaining,expiry_risk_bucket,sku_name,facility_id,facility_name,day_of_week,is_weekend,day_of_month,month,week_of_year,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_cv_7,rolling_cv_14,consumption_trend_7d,day_over_day_pct_change
03-05-2024,MED006,10,92,33,6.333333333,30.83666667,0,211,Vital,Slow,5.32231405,30,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,3,5,18,9,9,9,9,18,10,1.414213562,9.285714286,2.399633672,8.833333333,1.966676408,0.141,0.258,-0.321,0.111
04-05-2024,MED006,10,61,14,5.666666667,36.49333333,1,185,Vital,Slow,3.881818182,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,4,5,18,10,9,10,6,11,10,1.414213562,9.571428571,2.208873215,8.8,1.936936792,0.141,0.231,-0.321,0
05-05-2024,MED006,9,25,0,4.666666667,32.27333333,1,208,Vital,Slow,1.88172043,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,5,5,18,10,9,13,9,8,9.428571429,0.534522484,9.571428571,2.208873215,8.833333333,1.931291034,0.057,0.231,0,-0.1
06-05-2024,MED006,10,58,38,6.666666667,34.51333333,0,191,Vital,Slow,3.383333333,30,CRITICAL (<30d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,6,5,19,9,10,10,7,10,9.428571429,0.534522484,9.785714286,2.082105866,8.833333333,1.931291034,0.057,0.213,0.143,0.111
07-05-2024,MED006,14,70,30,4.666666667,12.79333333,0,179,Vital,Slow,3.769230769,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,7,5,19,10,10,9,7,7,10.14285714,1.772810521,10.28571429,2.198900824,9.066666667,2.116166562,0.175,0.214,0.571,0.4
08-05-2024,MED006,7,41,22,5.333333333,23.71,0,192,Vital,Slow,3.188888889,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,8,5,19,14,9,9,7,7,9.857142857,2.115700942,10.28571429,2.198900824,9.066666667,2.116166562,0.215,0.214,0.071,-0.5
09-05-2024,MED006,8,100,19,6,12.72,0,169,Vital,Slow,7.368421053,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,9,5,19,7,10,9,15,7,9.714285714,2.214669706,9.785714286,1.805060043,9.1,2.090207051,0.228,0.184,-0.25,0.143
10-05-2024,MED006,9,21,46,4.333333333,19.56,0,188,Vital,Slow,1.455445545,30,CRITICAL (<30d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,10,5,19,8,14,10,9,9,9.571428571,2.225394561,9.785714286,1.805060043,9.1,2.090207051,0.233,0.184,-0.286,0.125
11-05-2024,MED006,9,55,0,6.666666667,17.56333333,1,179,Vital,Slow,2.938931298,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,11,5,19,9,7,10,10,8,9.428571429,2.225394561,9.714285714,1.815682598,9.133333333,2.080008842,0.236,0.187,-0.286,0
12-05-2024,MED006,9,88,0,4.666666667,25.62333333,1,210,Vital,Slow,8.105263158,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,12,5,19,9,8,9,13,9,9.428571429,2.225394561,9.428571429,1.554857684,9.133333333,2.080008842,0.236,0.165,-0.393,0
13-05-2024,MED006,16,27,75,6,25.72333333,0,249,Vital,Slow,2.25,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,13,5,20,9,9,10,10,9,10.28571429,3.352326839,9.857142857,2.348719548,9.366666667,2.428044954,0.326,0.238,0.393,0.778
14-05-2024,MED006,8,36,68,5.666666667,21.49666667,0,219,Vital,Slow,2.446601942,365,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,14,5,20,16,9,14,9,7,9.428571429,2.992052966,9.785714286,2.391606201,9.4,2.40114915,0.317,0.244,0.679,-0.5
15-05-2024,MED006,7,90,20,5,34.52333333,0,211,Vital,Slow,6.774193548,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,15,5,20,8,9,7,9,11,9.428571429,2.992052966,9.642857143,2.499450489,9.266666667,2.420221325,0.317,0.259,0.071,-0.125
16-05-2024,MED006,7,21,0,3.333333333,21.05333333,0,199,Vital,Slow,1.771084337,60,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,16,5,20,7,16,8,9,6,9.285714286,3.093772547,9.5,2.594372608,9.3,2.380234703,0.333,0.273,-0.393,0
17-05-2024,MED006,10,87,16,5.333333333,20.52333333,0,180,Vital,Slow,5.389380531,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,17,5,20,7,8,9,10,8,9.428571429,3.10145895,9.5,2.594372608,9.366666667,2.370556945,0.329,0.273,-0.357,0.429
18-05-2024,MED006,8,28,44,4,20.89666667,1,179,Vital,Slow,2.481012658,365,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,18,5,20,10,7,9,10,9,9.285714286,3.14718317,9.357142857,2.619663597,9.333333333,2.382889196,0.339,0.28,-0.571,-0.2
19-05-2024,MED006,7,49,0,5.333333333,12.58666667,1,193,Vital,Slow,3.988372093,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,19,5,20,8,7,9,9,9,9,3.265986324,9.214285714,2.694112425,9.266666667,2.420221325,0.363,0.292,-0.857,-0.125
20-05-2024,MED006,12,38,8,5.666666667,44.83333333,0,244,Vital,Slow,2.030534351,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,20,5,21,7,10,16,10,6,8.428571429,1.902379462,9.357142857,2.790289284,9.466666667,2.388670577,0.226,0.298,0.464,0.714
21-05-2024,MED006,8,75,32,6.333333333,38.55,0,146,Vital,Slow,5.965909091,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,21,5,21,12,8,8,14,9,8.428571429,1.902379462,8.928571429,2.464026902,9.433333333,2.402345597,0.226,0.276,0.357,-0.333
22-05-2024,MED006,9,93,31,6.333333333,22.37666667,0,209,Vital,Slow,7.153846154,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,22,5,21,8,7,7,7,7,8.714285714,1.799470822,9.071428571,2.400778262,9.5,2.359865572,0.206,0.265,0.214,0.125
23-05-2024,MED006,7,31,41,6.333333333,27.20333333,0,223,Vital,Slow,2.614457831,365,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,23,5,21,9,12,7,8,7,8.714285714,1.799470822,9,2.449489743,9.5,2.359865572,0.206,0.272,-0.214,-0.222
24-05-2024,MED006,8,27,23,4.666666667,35.24,0,216,Vital,Slow,1.702702703,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,24,5,21,7,8,10,9,7,8.428571429,1.718249386,8.928571429,2.464026902,9.533333333,2.330211376,0.204,0.276,-0.107,0.143
25-05-2024,MED006,10,39,34,4,26.38,1,206,Vital,Slow,3.137931034,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,25,5,21,8,9,8,9,15,8.714285714,1.799470822,9,2.480694692,9.366666667,2.092405534,0.206,0.276,0,0.25
26-05-2024,MED006,12,41,2,5.666666667,39.33666667,1,177,Vital,Slow,2.928571429,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,26,5,21,10,7,7,9,9,9.428571429,1.988059595,9.214285714,2.607048771,9.466666667,2.145296914,0.211,0.283,0.107,0.2
27-05-2024,MED006,10,100,0,4.333333333,30.02666667,0,209,Vital,Slow,4.794520548,30,CRITICAL (<30d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,27,5,22,12,8,12,16,10,9.142857143,1.67616342,8.785714286,1.761929512,9.466666667,2.145296914,0.183,0.201,0.536,-0.167
28-05-2024,MED006,9,66,28,5,13.75,0,197,Vital,Slow,4.23853211,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,28,5,22,10,10,8,8,13,9.285714286,1.603567451,8.857142857,1.747840111,9.333333333,2.039833214,0.173,0.197,0.357,-0.1
29-05-2024,MED006,22,72,11,4.666666667,22.82333333,0,191,Vital,Slow,2.88,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,29,5,22,9,12,9,7,10,11.14285714,5.047394424,9.928571429,3.852357634,9.733333333,3.084257395,0.453,0.388,1.679,1.444
30-05-2024,MED006,9,28,6,7,20.89333333,0,205,Vital,Slow,1.633333333,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,30,5,22,22,10,7,7,9,11.42857143,4.825527358,10.07142857,3.771640853,9.733333333,3.084257395,0.422,0.374,0.857,-0.591
31-05-2024,MED006,10,82,0,6.666666667,28.22333333,0,204,Vital,Slow,5.171171171,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,31,5,22,9,9,8,10,9,11.71428571,4.644505202,10.07142857,3.771640853,9.766666667,3.081461066,0.396,0.374,0.214,0.111
01-06-2024,MED006,13,72,0,5.666666667,23.84666667,1,185,Vital,Slow,4.165289256,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,1,6,22,10,22,10,8,9,12.14285714,4.598136268,10.42857143,3.797049172,9.9,3.133247737,0.379,0.364,0.107,0.3
02-06-2024,MED006,9,74,22,4.666666667,35.2,1,182,Vital,Slow,4.015503876,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,2,6,22,13,9,12,7,10,11.71428571,4.750939757,10.57142857,3.694367557,9.866666667,3.137463651,0.406,0.349,-0.25,-0.308
03-06-2024,MED006,14,66,21,5.333333333,22.14333333,0,179,Vital,Slow,3,30,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,3,6,23,9,10,10,12,10,12.28571429,4.750939757,10.71428571,3.791256569,10,3.227040921,0.387,0.354,-0.25,0.556
04-06-2024,MED006,9,59,0,5.333333333,15.40666667,0,220,Vital,Slow,2.346590909,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,4,6,23,14,13,9,8,9,12.28571429,4.750939757,10.78571429,3.745326758,10,3.227040921,0.387,0.347,-1.071,-0.357
05-06-2024,MED006,8,28,39,4.666666667,34.84666667,0,229,Vital,Slow,1.094972067,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,5,6,23,9,9,22,9,10,10.28571429,2.288688541,10.71428571,3.791256569,9.933333333,3.247633975,0.223,0.354,-0.143,-0.111
06-06-2024,MED006,11,88,0,5.333333333,24.07333333,0,223,Vital,Slow,4.19047619,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,6,6,23,8,14,9,7,14,10.57142857,2.225394561,11,3.637412436,9.833333333,3.16318623,0.211,0.331,-0.25,0.375
07-06-2024,MED006,12,61,4,5.333333333,29.63,0,207,Vital,Slow,3.05,30,CRITICAL (<30d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,7,6,23,11,9,10,8,7,10.85714286,2.267786838,11.28571429,3.539416976,10,3.140393123,0.209,0.314,-0.179,0.091
08-06-2024,MED006,7,79,0,3.666666667,33.93666667,1,189,Vital,Slow,6.662650602,90,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,8,6,23,12,8,13,10,8,10,2.449489743,11.07142857,3.709950979,9.966666667,3.167543738,0.245,0.335,-0.286,-0.417
09-06-2024,MED006,8,63,40,5,23.39333333,1,170,Vital,Slow,4.793478261,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,9,6,23,7,11,9,12,9,9.857142857,2.544836041,10.78571429,3.786180772,9.933333333,3.183289703,0.258,0.351,-0.643,0.143
10-06-2024,MED006,8,96,0,6,24.33666667,0,217,Vital,Slow,5.843478261,60,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,10,6,24,8,12,14,10,9,9,1.825741858,10.64285714,3.85520912,9.9,3.198598831,0.203,0.362,-0.25,0
11-06-2024,MED006,7,49,0,5.333333333,36.52333333,0,185,Vital,Slow,3.175925926,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,11,6,24,8,7,9,9,9,8.714285714,1.97604704,10.5,3.956494175,9.833333333,3.238596262,0.227,0.377,-0.464,-0.125
12-06-2024,MED006,6,95,72,6.666666667,37.11,0,184,Vital,Slow,6.157407407,30,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,12,6,24,7,8,8,22,16,8.428571429,2.225394561,9.357142857,2.373155733,9.5,3.093374455,0.264,0.254,-0.857,-0.143
13-06-2024,MED006,9,39,0,6.666666667,36.18666667,0,199,Vital,Slow,1.674846626,30,CRITICAL (<30d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,13,6,24,6,8,11,9,8,8.142857143,1.951800146,9.357142857,2.373155733,9.533333333,3.082020534,0.24,0.254,-0.429,0.5
14-06-2024,MED006,7,21,0,5.333333333,23.97666667,0,218,Vital,Slow,1.324324324,90,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,14,6,24,9,7,12,10,7,7.428571429,0.975900073,9.142857143,2.444999382,9.533333333,3.082020534,0.131,0.267,0,-0.222
15-06-2024,MED006,6,52,30,6.666666667,25.30333333,1,180,Vital,Slow,3.533980583,180,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,15,6,24,7,6,7,13,7,7.285714286,1.112697281,8.642857143,2.307417566,9.5,3.115589278,0.153,0.267,-0.214,-0.143
16-06-2024,MED006,10,44,0,6.333333333,30.6,1,182,Vital,Slow,2.990291262,365,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,16,6,24,6,9,8,9,10,7.571428571,1.511857892,8.714285714,2.334641182,9.5,3.115589278,0.2,0.268,0.179,0.667
17-06-2024,MED006,9,87,0,5.333333333,29.69,0,182,Vital,Slow,4.684615385,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,17,6,25,10,7,8,14,8,7.714285714,1.603567451,8.357142857,1.78054196,9.533333333,3.104316609,0.208,0.213,0.393,-0.1
18-06-2024,MED006,7,51,0,5.333333333,32.16666667,0,190,Vital,Slow,2.926229508,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,18,6,25,9,6,7,9,7,7.714285714,1.603567451,8.214285714,1.805060043,9.533333333,3.104316609,0.208,0.22,0.214,-0.222
19-06-2024,MED006,8,27,0,4.666666667,24.19666667,0,195,Vital,Slow,1.524193548,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,19,6,25,7,10,6,8,12,8,1.414213562,8.214285714,1.805060043,9.4,3.080528392,0.177,0.22,0,0.143
20-06-2024,MED006,7,37,44,5.666666667,30.65666667,0,204,Vital,Slow,1.977099237,60,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,20,6,25,8,9,9,11,8,7.714285714,1.380131119,7.928571429,1.639150142,9.366666667,3.101538365,0.179,0.207,0.036,-0.125
21-06-2024,MED006,7,42,22,5.666666667,36.24666667,0,194,Vital,Slow,2.512820513,90,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,21,6,25,7,7,7,12,9,7.714285714,1.380131119,7.571428571,1.157868447,9.3,3.131045876,0.179,0.153,-0.143,0
22-06-2024,MED006,8,99,0,4,24.76666667,1,213,Vital,Slow,7.144329897,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,5,1,22,6,25,7,8,6,7,7,8,1.154700538,7.642857143,1.150728389,9.333333333,3.110974272,0.144,0.151,-0.357,0.143
23-06-2024,MED006,7,93,68,6,29.85,1,187,Vital,Slow,4.858208955,180,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,6,1,23,6,25,8,7,10,8,8,7.571428571,0.786795792,7.571428571,1.157868447,9.3,3.131045876,0.104,0.153,-0.179,-0.125
24-06-2024,MED006,7,87,24,4.333333333,34.04,0,193,Vital,Slow,4.991803279,60,MEDIUM (90-180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,0,0,24,6,26,7,7,9,8,10,7.285714286,0.487950036,7.5,1.160238702,9.2,3.155728234,0.067,0.155,-0.036,0
25-06-2024,MED006,10,80,0,4.333333333,28.99666667,0,179,Vital,Slow,3.835616438,60,LOW (>180d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,1,0,25,6,26,7,8,7,7,12,7.714285714,1.112697281,7.714285714,1.325987088,9.133333333,3.115404809,0.144,0.172,0.214,0.429
26-06-2024,MED006,11,56,0,6,23.95333333,0,226,Vital,Slow,2.434782609,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,2,0,26,6,26,10,7,8,6,10,8.142857143,1.67616342,8.071428571,1.491735474,9.166666667,3.130311578,0.206,0.185,0.607,0.1
27-06-2024,MED006,11,89,0,4,35.88,0,160,Vital,Slow,4.547445255,60,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,3,0,27,6,26,11,7,7,9,9,8.714285714,1.889822365,8.214285714,1.672334684,9.233333333,3.147887451,0.217,0.204,0.75,0
28-06-2024,MED006,10,64,0,4.333333333,39.84666667,0,196,Vital,Slow,3.132867133,90,HIGH (30-90d),Insulin Injection 40 IU/ml,FAC001,Urban PHC Kalyan,4,0,28,6,26,11,10,7,7,22,9.142857143,1.772810521,8.428571429,1.696797242,8.833333333,2.035602653,0.194,0.201,0.643,-0.091
01-01-2024,MED007,3,29,0,5,27,0,226,Vital,Slow,1.970873786,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,0,0,1,1,1,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0
02-01-2024,MED007,3,28,0,5.333333333,20.60333333,0,189,Vital,Slow,1.451851852,90,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,1,0,2,1,1,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0
03-01-2024,MED007,3,87,0,4.666666667,15.54666667,0,174,Vital,Slow,5.536363636,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,2,0,3,1,1,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0
04-01-2024,MED007,3,38,56,4.333333333,25.70666667,0,152,Vital,Slow,2.162601626,180,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,3,0,4,1,1,3,3,0,0,0,3,0,3,0,3,0,0,0,0,0
05-01-2024,MED007,3,23,0,5.666666667,39.25,0,233,Vital,Slow,1.36440678,60,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,4,0,5,1,1,3,3,0,0,0,3,0,3,0,3,0,0,0,0,0
06-01-2024,MED007,3,46,21,5.666666667,19.57,1,207,Vital,Slow,3.975308642,30,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,5,1,6,1,1,3,3,0,0,0,3,0,3,0,3,0,0,0,0,0
07-01-2024,MED007,3,59,2,3.333333333,38.87333333,1,211,Vital,Slow,3.654867257,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,6,1,7,1,1,3,3,0,0,0,3,0,3,0,3,0,0,0,0,0
08-01-2024,MED007,4,69,0,6.666666667,18.66666667,0,196,Vital,Slow,4.928571429,90,MEDIUM (90-180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,0,0,8,1,2,3,3,3,0,0,3.142857143,0.377964473,3.125,0.353553391,3.125,0.353553391,0.12,0.113,0.107,0.333
09-01-2024,MED007,3,60,0,5,41.39,0,202,Vital,Slow,3.925233645,90,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,1,0,9,1,2,4,3,3,0,0,3.142857143,0.377964473,3.111111111,0.333333333,3.111111111,0.333333333,0.12,0.107,0.071,-0.25
10-01-2024,MED007,4,73,48,4,22.12,0,206,Vital,Slow,6.011764706,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,2,0,10,1,2,3,3,3,0,0,3.285714286,0.487950036,3.2,0.421637021,3.2,0.421637021,0.149,0.132,0.143,0.333
11-01-2024,MED007,3,49,25,4,31.45333333,0,227,Vital,Slow,3.362745098,30,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,3,0,11,1,2,4,4,3,0,0,3.285714286,0.487950036,3.181818182,0.404519917,3.181818182,0.404519917,0.149,0.127,0.071,-0.25
12-01-2024,MED007,3,95,0,5,19.72333333,0,162,Vital,Slow,3.911764706,180,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,4,0,12,1,2,3,3,3,0,0,3.285714286,0.487950036,3.166666667,0.389249472,3.166666667,0.389249472,0.149,0.123,0,0
13-01-2024,MED007,3,64,17,3.333333333,36.87333333,1,188,Vital,Slow,5.033707865,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,5,1,13,1,2,3,4,3,0,0,3.285714286,0.487950036,3.153846154,0.375533808,3.153846154,0.375533808,0.149,0.119,-0.071,0
14-01-2024,MED007,3,22,0,6.666666667,31.77666667,1,170,Vital,Slow,2.026315789,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,6,1,14,1,2,3,3,3,0,0,3.285714286,0.487950036,3.142857143,0.36313652,3.142857143,0.36313652,0.149,0.116,-0.143,0
15-01-2024,MED007,3,47,0,6.666666667,26.08333333,0,169,Vital,Slow,3.5,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,0,0,15,1,3,3,3,4,3,0,3.142857143,0.377964473,3.142857143,0.36313652,3.133333333,0.351865775,0.12,0.116,-0.071,0
16-01-2024,MED007,3,89,47,6,34.19333333,0,188,Vital,Slow,7.597560976,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,1,0,16,1,3,3,3,3,3,0,3.142857143,0.377964473,3.142857143,0.36313652,3.125,0.341565026,0.12,0.116,-0.107,0
17-01-2024,MED007,3,78,18,6,25.44666667,0,186,Vital,Slow,4.368,365,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,2,0,17,1,3,3,3,4,3,0,3,0,3.142857143,0.36313652,3.117647059,0.332105582,0,0.116,0,0
18-01-2024,MED007,3,49,0,6.666666667,15.91333333,0,209,Vital,Slow,2.906779661,180,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,3,0,18,1,3,3,3,3,3,0,3,0,3.142857143,0.36313652,3.111111111,0.323380833,0,0.116,0,0
19-01-2024,MED007,3,80,45,4,41.31,0,188,Vital,Slow,6.222222222,180,MEDIUM (90-180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,4,0,19,1,3,3,3,3,3,0,3,0,3.142857143,0.36313652,3.105263158,0.315301768,0,0.116,0,0
20-01-2024,MED007,3,61,0,5.666666667,31.06,1,213,Vital,Slow,6.373134328,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,5,1,20,1,3,3,3,3,3,0,3,0,3.142857143,0.36313652,3.1,0.307793506,0,0.116,0,0
21-01-2024,MED007,3,55,47,5.666666667,39.12333333,1,219,Vital,Slow,4.325842697,180,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,6,1,21,1,3,3,3,3,3,0,3,0,3.142857143,0.36313652,3.095238095,0.300792604,0,0.116,0,0
22-01-2024,MED007,3,66,0,6.333333333,24.87333333,0,175,Vital,Slow,4.62,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,0,0,22,1,4,3,3,3,4,0,3,0,3.071428571,0.267261242,3.090909091,0.294244943,0,0.087,0,0
23-01-2024,MED007,3,65,34,3.666666667,24.67333333,0,229,Vital,Slow,3.855932203,60,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,1,0,23,1,4,3,3,3,3,0,3,0,3.071428571,0.267261242,3.086956522,0.288104066,0,0.087,0,0
24-01-2024,MED007,3,36,0,5.333333333,35.73,0,214,Vital,Slow,2.831460674,365,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,2,0,24,1,4,3,3,3,4,0,3,0,3,0,3.083333333,0.282329851,0,0,0,0
25-01-2024,MED007,3,22,17,5.333333333,31.27666667,0,201,Vital,Slow,0.911242604,365,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,3,0,25,1,4,3,3,3,3,0,3,0,3,0,3.08,0.276887462,0,0,0,0
26-01-2024,MED007,3,20,0,5.333333333,23.50333333,0,214,Vital,Slow,1.228070175,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,4,0,26,1,4,3,3,3,3,0,3,0,3,0,3.076923077,0.271746488,0,0,0,0
27-01-2024,MED007,4,20,0,5.666666667,26.47,1,229,Vital,Slow,1.320754717,60,HIGH (30-90d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,5,1,27,1,4,3,3,3,3,0,3.142857143,0.377964473,3.071428571,0.267261242,3.111111111,0.320256308,0.12,0.087,0.107,0.333
28-01-2024,MED007,3,85,0,5.333333333,26.41666667,1,191,Vital,Slow,5.833333333,365,LOW (>180d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,6,1,28,1,4,4,3,3,3,0,3.142857143,0.377964473,3.071428571,0.267261242,3.107142857,0.314970394,0.12,0.087,0.071,-0.25
29-01-2024,MED007,3,80,35,6,12.60666667,0,189,Vital,Slow,4.028776978,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,0,0,29,1,5,3,3,3,3,0,3.142857143,0.377964473,3.071428571,0.267261242,3.103448276,0.309934047,0.12,0.087,0.036,0
30-01-2024,MED007,3,31,0,6,34.91,0,192,Vital,Slow,2.333333333,30,CRITICAL (<30d),Adrenaline Injection 1 mg/ml,FAC001,Urban PHC Kalyan,1,0,30,1,5,3,4,3,3,0,3.142857143,0.377964473,3.071428571,0.267261242,3.1,0.305128577,0.12,0.087,0,0
